# OsisBookName	OsisId	MorphCode	MorphNote	LemmaCode	LemmaNote
Gen	01iqd	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01JDV	HVpi3ms	Moving from 'Vqi3ms' to 'Vpi3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01jf2	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01JSS	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01Jyx	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01KKi	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01KvD	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01L6H	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01LeX	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01LnD	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01MmM	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01MWQ	HVpi3fs	Moving from 'Vqj3fs' to 'Vpi3fs' because 'יתְּהִי' is Piel Imperfect.		
Gen	01MZa	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01n62	HC/Vpw3fs	Moving from 'C/Vqw3fs' to 'C/Vpw3fs' because 'תִּהְיֶה' is Qal Imperfect and 'יתְּהִי' is Piel Imperfect.		
Gen	01nQw	HC/Vpw3fs	Moving from 'C/Vqw3fs' to 'C/Vpw3fs' because 'תִּהְיֶה' is Qal Imperfect and 'יתְּהִי' is Piel Imperfect.		
Gen	01oFq	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01oNu	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01P8k	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01pEW	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01peX	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01pi8	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01PmA	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01PUD	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01QAE	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01qcJ	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01QQV	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01QR7	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01Qsp	HC/Vpw3fs	Moving from 'C/Vqw3fs' to 'C/Vpw3fs' because 'תִּהְיֶה' is Qal Imperfect and 'יתְּהִי' is Piel Imperfect.		
Gen	01qty	HC/Vpi3ms	Moving from 'C/Vqi3ms' to 'C/Vpi3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01rhs	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01s1c	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01sCe	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01sGD	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01sqX	HVpi3fs	Moving from 'Vqj3fs' to 'Vpi3fs' because 'יתְּהִי' is Piel Imperfect.		
Gen	01Ss1	HVpi3ms	Moving from 'Vqi3ms' to 'Vpi3ms' because 'יְהִי' is Piel Imperfect.		
Gen	01ssa	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01Sxc	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01T3s	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01T7v	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01T9L	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01TCm	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01Tgd	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01TgW	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01U2p	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01UAX	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01uB9	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01uBF	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01uhp	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01uj4	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01uLf	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01vjy	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01vLL	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01vLv	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01Vqr	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01Vun	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01Vwa	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01vyf	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01W2c	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01W2Y	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01W4q	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01WEX	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01wgF	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01WTe	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01x4e	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01XH9	HVpi3fs	Moving from 'Vqj3fs' to 'Vpi3fs' because 'יתְּהִי' is Piel Imperfect.		
Gen	01XkY	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01xyw	HC/Vpi3ms	Moving from 'C/Vqj3ms' to 'C/Vpi3ms' because 'יְהִי' is Piel Imperfect.		
Gen	01Y3z	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01yHP	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01yoT	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01YqS	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01yw4	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01yxJ	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01z9v	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01zc4	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01ZqU	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01Zs6	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	01ZtS	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	1355	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	1859	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Gen	24458	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Hab	35W26	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Hag	373TL	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Hag	37shy	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Hos	282Xh	HC/Vpw1cs	Moving from 'C/Vqw1cs' to 'C/Vpw1cs' because 'אֶהְיֶה' is Qal Imperfect and 'אֱהִי' is Piel Imperfect.		
Hos	28H8i	HC/Vpi3ms	Moving from 'C/Vqj3ms' to 'C/Vpi3ms' because 'יְהִי' is Piel Imperfect.		
Hos	28iTM			l	Removing Strongs number applied to a suffix.
Hos	28tiD			4480 a	Moving Strongs number from suffix to the detached preposition.
Hos	28usA	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Isa	233eS			4480 a	Moving Strongs number from suffix to the detached preposition.
Isa	236ta	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Isa	23a2S	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Isa	23aDj	HC/Vpw3fs	Moving from 'C/Vqw3fs' to 'C/Vpw3fs' because 'תִּהְיֶה' is Qal Imperfect and 'יתְּהִי' is Piel Imperfect.		
Isa	23B6T			l	Removing Strongs number applied to a suffix, clearly copied from a prior word by mistake.
Isa	23BWM	HC/Vpw3fs	Moving from 'C/Vqw3fs' to 'C/Vpw3fs' because 'תִּהְיֶה' is Qal Imperfect and 'יתְּהִי' is Piel Imperfect.		
Isa	23d4o	HC/Vpw3fs	Moving from 'C/Vqw3fs' to 'C/Vpw3fs' because 'תִּהְיֶה' is Qal Imperfect and 'יתְּהִי' is Piel Imperfect.		
Isa	23eZb			4480 a	Moving Strongs number from suffix to the detached preposition.
Isa	23GPt	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Isa	23J4J	HC/Vpi2ms	Moving from 'C/Vqj2ms' to 'C/Vpi2ms' because 'תְּהִי' is Piel Imperfect.		
Isa	23JMK	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Isa	23ktS	HC/Vpw3fs	Moving from 'C/Vqw3fs' to 'C/Vpw3fs' because 'תִּהְיֶה' is Qal Imperfect and 'יתְּהִי' is Piel Imperfect.		
Isa	23Lqq	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Isa	23nHu			4480 a	Moving Strongs number from suffix to the detached preposition.
Isa	23nXj			4480 a	Moving Strongs number from suffix to the detached preposition.
Isa	23ocE	HC/Vpw3fs	Moving from 'C/Vqw3fs' to 'C/Vpw3fs' because 'תִּהְיֶה' is Qal Imperfect and 'יתְּהִי' is Piel Imperfect.		
Isa	23ohM	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Isa	23SG8			4480 a	Moving Strongs number from suffix to the detached preposition.
Isa	23SPi	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Isa	23sVc			4480 a	Moving Strongs number from suffix to the detached preposition.
Isa	23sVg	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Isa	23t4y	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Isa	23tji	HC/Vpi3fs	Moving from 'C/Vqj3fs' to 'C/Vpi3fs' because 'תְּהִי' is Piel Imperfect.		
Isa	23UiP	HC/Vpw3fs	Moving from 'C/Vqw3fs' to 'C/Vpw3fs' because 'תִּהְיֶה' is Qal Imperfect and 'יתְּהִי' is Piel Imperfect.		
Isa	23XLq	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Isa	23YGx	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Isa	23Ywu	HC/Vpw1cp	Moving from 'C/Vqw1cp' to 'C/Vpw1cp' because 'נִהְיֶה' is Qal Imperfect and 'נְּהִי' is Piel Imperfect.		
Jer	241NZ	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Jer	2426W	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Jer	244ud	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Jer	244Xf	HC/Vpw3fs	Moving from 'C/Vqw3fs' to 'C/Vpw3fs' because 'תִּהְיֶה' is Qal Imperfect and 'יתְּהִי' is Piel Imperfect.		
Jer	2463G	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Jer	246Sy	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Jer	246wW	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Jer	248aX	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Jer	248XN	HVpi3ms	Moving from 'Vqi3ms' to 'Vpi3ms' because 'יְהִי' is Piel Imperfect.		
Jer	249fu	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Jer	249mv	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Jer	24ar4	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Jer	24BrJ	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Jer	24bv8	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Jer	24c33	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Jer	24C5k	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Jer	24CAH	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Jer	24CaY			b	Removing Strongs number 2004 applied to a suffix, because 1) Strongs numbers are not used for pronominal suffixes elsewhere, and 2) It is incomplete (should be 1992 8d).
Jer	24cPh	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Jer	24CqT	HVqi2ms	Moving from 'Vqj2ms' to 'Vqi2ms' because 'תִּהְיֶה' is Qal Imperfect.		
Jer	24d9m	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Jer	24dcc			4480 a	Moving Strongs number from suffix to the detached preposition.
Jer	24EUu	HC/Vpi3ms	Moving from 'C/Vqj3ms' to 'C/Vpi3ms' because 'יְהִי' is Piel Imperfect.		
Jer	24foY	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Jer	24Gk7	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Jer	24H2d	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Jer	24imY	HC/Vqi3fp	Moving from 'C/Vqj3fp' to 'C/Vqi3fp' because 'תִהְיֶנָה' is Qal Imperfect.		
Jer	24ipz	HVpi3fs	Moving from 'Vqj3fs' to 'Vpi3fs' because 'יתְּהִי' is Piel Imperfect.		
Jer	24jZJ			l	Removing Strongs number applied to a suffix, clearly copied from a prior word by mistake.
Jer	24Kqr	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Jer	24KRB			b	Removing Strongs number 2004 applied to a suffix, because 1) Strongs numbers are not used for pronominal suffixes elsewhere, and 2) It is incomplete (should be 1992 8d).
Jer	24kSo	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Jer	24L4R	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Jer	24Lwc	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Jer	24MGG			l	Removing Strongs number applied to a suffix, clearly copied from a prior word by mistake.
Jer	24Mu5	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Jer	24MUM	HC/Vpw3fs	Moving from 'C/Vqw3fs' to 'C/Vpw3fs' because 'תִּהְיֶה' is Qal Imperfect and 'יתְּהִי' is Piel Imperfect.		
Jer	24N7b	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Jer	24NQN	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Jer	24NuS	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Jer	24oDZ	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Jer	24oTn			b	Removing Strongs number 2004 applied to a suffix, because 1) Strongs numbers are not used for pronominal suffixes elsewhere, and 2) It is incomplete (should be 1992 8d).
Jer	24pRo	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Jer	24QGB			4480 a	Moving Strongs number from suffix to the detached preposition.
Jer	24rin	HC/Vpw3fs	Moving from 'C/Vqw3fs' to 'C/Vpw3fs' because 'תִּהְיֶה' is Qal Imperfect and 'יתְּהִי' is Piel Imperfect.		
Jer	24rZx			k	Removing Strongs number 1992 applied to a suffix, because 1) Strongs numbers are not used for pronominal suffixes elsewhere, and 2) It is incomplete (should be 1992 8a).
Jer	24Se6	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Jer	24SJi	HVpi3ms	Moving from 'Vqi3ms' to 'Vpi3ms' because 'יְהִי' is Piel Imperfect.		
